ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,MANAGE_NO,FLAG_NM,TY_NM,PARKNG_SPCE_CO,MANAGE_FLAG_NM,UTILIIZA_LMTT_FLAG_NM,WKDAY_NM,WORKDAY_OPN_BSNS_TIME,WORKDAY_CLOS_TIME,SAT_OPN_BSNS_TIME,SAT_CLOS_TIME,SUN_OPN_BSNS_TIME,SUN_CLOS_TIME,UTILIIZA_CHRGE_CN,BASS_TIME,BASS_PRICE,ADIT_UNIT_TIME,ADIT_UNIT_PRICE,ONE_DAY_PARKNG_VLM_TIME,ONE_DAY_PARKNG_VLM_PRICE,MT_FDRM_PRICE,SETLE_MTH_CN,ADIT_DC,MANAGE_INSTT_NM,TEL_NO,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE,PROVD_INSTT_NM1,PROVD_INSTT_NM2,RDNMADR_NM1,RDNMADR_NM2,RDNMADR_NM3,RDNMADR_NM4,RDNMADR_NM5,sigu_name
KC490PC22N010119,장소,주차장,대야포도탑,경기도,시흥시,4139010100,대야동,4139051000,대야동,4.14E+11,경기도 시흥시 복지로 96,14908,다사373388,126.7920836,37.44689581,224-2-000010,공영,노외,58,3,미시행,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,30,300,10,100,12,3000,30000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,경기도,시흥시,복지로,96,,시흥시 복지로
KC490PC22N010120,장소,주차장,복지로2,경기도,시흥시,4139010100,대야동,4139051000,대야동,4.14E+11,경기도 시흥시 비둘기공원4길 21,14912,다사371383,126.7890095,37.44260587,224-2-000012,공영,노외,73,2,미시행,평일+토요일+공휴일,10:00,22:00,10:00,22:00,10:00,22:00,유료,30,500,10,200,12,5000,50000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,경기도,시흥시,비둘기공원4길,21,,시흥시 비둘기공원4길
KC490PC22N010121,장소,주차장,대야상업2,경기도,시흥시,4139010100,대야동,4139051000,대야동,4.14E+11,경기도 시흥시 비둘기공원6길 22(대야동),14912,다사372383,126.7905946,37.44196887,224-2-000014,공영,노외,205,2,미시행,평일+토요일+공휴일,10:00,22:00,10:00,22:00,10:00,22:00,유료,30,500,10,200,12,5000,50000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,경기도,시흥시,비둘기공원6길,22(대야동),,시흥시 비둘기공원6길
KC490PC22N010122,장소,주차장,신천역,경기도,시흥시,4139010200,신천동,4139052000,신천동,4.14E+11,경기도 시흥시 신천천동로 2,14949,다사368380,126.7864034,37.43969001,224-2-000016,공영,노외,221,2,미시행,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,30,500,10,200,12,5000,50000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,경기도,시흥시,신천천동로,2,,시흥시 신천천동로
KC490PC22N010123,장소,주차장,새재,경기도,시흥시,4139012900,장현동,4139063000,연성동,4.14E+11,경기도 시흥시 새재로17번길 1(장현동),14998,다사382315,126.8020387,37.38094443,224-2-000018,공영,노외,52,2,미시행,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,30,500,10,200,12,5000,50000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,경기도,시흥시,새재로17번길,1(장현동),,시흥시 새재로17번길
KC490PC22N010124,장소,주차장,하상공원,경기도,시흥시,4139012000,하상동,4139063000,연성동,4.14E+11,경기도 시흥시 연성로 87,14977,다사392326,126.8134159,37.39097774,224-2-000020,공영,노외,26,2,미시행,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,30,500,10,200,12,5000,50000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,경기도,시흥시,연성로,87,,시흥시 연성로
KC490PC22N010125,장소,주차장,하중농협,경기도,시흥시,4139011900,하중동,4139063000,연성동,4.14E+11,경기도 시흥시 연성로29번길 52-1,14976,다사384330,,,224-2-000022,공영,노외,42,2,미시행,평일+토요일+공휴일,8:00,20:00,8:00,20:00,8:00,20:00,유료,30,500,10,200,12,5000,50000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,경기도,시흥시,연성로29번길,Jan-52,,시흥시 연성로29번길
KC490PC22N010133,장소,주차장,매화 임시공영,,,,,,,,,,다사391354,126.8120022,37.41622112,224-2-000100,공영,노외,7,기타,미시행,평일+토요일+공휴일,12:00,11:59,12:00,11:59,12:00,11:59,무료,0,0,,,,,,,,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,,,,,,시흥시 
KC490PC22N010134,장소,주차장,나눔 제42호,,,,,,,,,,다사373392,126.7917347,37.45042984,224-2-000102,공영,노외,9,기타,미시행,평일+토요일+공휴일,12:00,11:59,12:00,11:59,12:00,11:59,무료,0,0,,,,,,,,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,,,,,,시흥시 
KC490PC22N010135,장소,주차장,나눔 제44호,,,,,,,,,,,,,224-2-000104,공영,노외,9,기타,미시행,평일+토요일+공휴일,12:00,11:59,12:00,11:59,12:00,11:59,무료,0,0,,,,,,,,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,,,,,,시흥시 
KC490PC22N010136,장소,주차장,목감지구 공영(P6),,,,,,,,,,,,,224-2-000106,공영,노외,20,기타,미시행,평일+토요일+공휴일,12:00,11:59,12:00,11:59,12:00,11:59,무료,0,0,,,,,,,,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,,,,,,시흥시 
KC490PC22N010137,장소,주차장,나눔 제49호,,,,,,,,,,,,,224-2-000108,공영,노외,5,기타,미시행,평일+토요일+공휴일,12:00,11:59,12:00,11:59,12:00,11:59,무료,0,0,,,,,,,,시흥도시공사,031-488-6827,2022-12-01,4010000,경기도 시흥시,20221201,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221201,경기도,시흥시,,,,,,시흥시 
KC490PC22N010162,장소,주차장,현대화물로지스 주차장,경기도,양주시,4163031022,은현면,4163031000,은현면,4.16E+11,경기도 양주시 은현면 화합로 922,11430,다사582847,127.0249236,37.86195532,235-4-000021,민영,노외,12,1,미시행,평일+토요일+공휴일,9:00,23:59,9:00,23:59,9:00,23:59,혼합,30,600,10,200,24,7000,60000,현금+카드,,김교열,031-8082-6623,2022-11-01,5590000,경기도 양주시,20221101,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221101,경기도,양주시,경기도,양주시,은현면,화합로,922,양주시 은현면
KC490PC22N010163,장소,주차장,엄상마을 유료주차장,경기도,양주시,1117011700,고암동,1117057000,회천3동,4.16E+11,경기도 양주시 엄상동길 38,11457,다사620813,127.0686174,37.8313784,235-4-000023,민영,노외,47,1,미시행,평일+토요일+공휴일,9:00,23:59,9:00,23:59,9:00,23:59,혼합,30,600,10,200,24,7000,60000,현금+카드,,엄상마을 유료주차장,,2022-11-01,5590000,경기도 양주시,20221101,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221101,경기도,양주시,경기도,양주시,엄상동길,38,,양주시 엄상동길
KC490PC22N010164,장소,주차장,붕붕주차장,경기도,양주시,4163010200,어둔동,4163051000,양주1동,4.16E+11,경기도 양주시 양주산성로 352,11500,다사571757,127.0135435,37.78047078,235-4-000025,민영,노외,20,1,미시행,평일+토요일+공휴일,9:00,23:59,9:00,23:59,9:00,23:59,혼합,30,600,10,200,24,7000,60000,현금+카드,,한원섭,031-8082-6623,2022-11-01,5590000,경기도 양주시,20221101,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221101,경기도,양주시,경기도,양주시,양주산성로,352,,양주시 양주산성로
KC490PC22N010165,장소,주차장,폴리타워,경기도,양주시,4163011400,옥정동,4163056000,회천4동,4.16E+11,경기도 양주시 옥정동로7다길 12-13,11473,다사642800,127.0933904,37.81928059,235-4-000027,민영,노외,202,1,미시행,평일+토요일+공휴일,9:00,23:59,9:00,23:59,9:00,23:59,혼합,30,600,10,200,24,7000,60000,현금+카드,,㈜폴리프라자,031-8082-6623,2022-11-01,5590000,경기도 양주시,20221101,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221101,경기도,양주시,경기도,양주시,옥정동로7다길,12월 13일,,양주시 옥정동로7다길
KC490PC22N010166,장소,주차장,봉양동주차장,경기도,양주시,4163011100,봉양동,4163053000,회천1동,4.16E+11,경기도 양주시 평화로1970번길 70-8,11447,다사613847,127.060939,37.86129282,235-4-000028,민영,노외,24,1,미시행,평일+토요일+공휴일,9:00,23:59,9:00,23:59,9:00,23:59,혼합,30,600,10,200,24,7000,60000,현금+카드,,박진형,031-8082-6623,2022-11-01,5590000,경기도 양주시,20221101,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221101,경기도,양주시,경기도,양주시,평화로1970번길,Aug-70,,양주시 평화로1970번길
KC490PC22N010167,장소,주차장,덕계동주차장,,,,,,,,,,다사601800,127.0474945,37.8194375,235-4-000028,민영,노외,29,1,미시행,평일+토요일+공휴일,9:00,23:59,9:00,23:59,9:00,23:59,혼합,30,600,10,200,24,7000,60000,현금+카드,,김영희,031-8082-6623,2022-11-01,5590000,경기도 양주시,20221101,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221101,경기도,양주시,,,,,,양주시 
KC490PC22N010280,장소,주차장,호수공원 부설 3,경기도,고양시,4128510400,장항동,4128559000,장항2동,4.13E+11,경기도 고양시 일산동구 호수로 595,10400,다사355618,126.7687814,37.65384593,241-3-000004,공영,부설,181,3,미시행,평일+토요일+공휴일,9:00,22:00,9:00,22:00,9:00,22:00,유료,30,300,5,50,13,,,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,호수로,595,고양시 일산동구
KC490PC22N010281,장소,주차장,중산공원 부설,경기도,고양시,4128510200,중산동,4128552000,중산동,4.13E+11,경기도 고양시 일산동구 중산로 217,10337,다사365660,126.7798982,37.69150284,241-3-000006,공영,부설,103,3,미시행,평일,9:00,21:00,0:00,0:00,0:00,0:00,혼합,30,300,5,50,12,,60000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,중산로,217,고양시 일산동구
KC490PC22N010282,장소,주차장,한류월드 제1,,,,,,,,,,다사344628,126.756448,37.66305598,241-2-000020,공영,노외,106,2,미시행,평일+토요일+공휴일,9:00,22:00,9:00,22:00,9:00,22:00,유료,30,500,5,100,24,6000,80000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,,,고양시 일산동구
KC490PC22N010283,장소,주차장,한류월드 제4,,,,,,,,,,다사346620,126.759524,37.655655,241-2-000022,공영,노외,17,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,,,고양시 일산동구
KC490PC22N010284,장소,주차장,도로관리사업소 차량등록과 부설,경기도,고양시,4128510700,풍동,4128554000,풍산동,4.13E+11,경기도 고양시 일산동구 백마로 539,10304,다사389631,126.8077373,37.66586366,241-3-000007,공영,부설,106,기타,미시행,평일,8:00,21:00,0:00,0:00,0:00,0:00,유료,60,0,5,170,,,,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,백마로,539,고양시 일산동구
KC490PC22N010285,장소,주차장,고양일산,,,,,,,,,,다사357653,126.7713945,37.685629,219-2-000013,공영,노외,129,1,미시행,평일+토요일+공휴일,8:00,22:00,8:00,22:00,8:00,22:00,유료,60,0,5,50,24,4000,,신용카드,,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,,,고양시 일산동구
KC490PC22N010291,장소,주차장,장항 제2,경기도,고양시,4128510400,장항동,4128559000,장항2동,4.13E+11,경기도 고양시 일산동구 고봉로 32-35,10364,다사353629,126.7670369,37.6637749,241-2-000002,공영,노외,173,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,600,5,100,24,8000,80000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,고봉로,32-35,고양시 일산동구
KC490PC22N010292,장소,주차장,장항 제4,경기도,고양시,4128510400,장항동,4128559000,장항2동,4.13E+11,경기도 고양시 일산동구 무궁화로 20-28,10401,다사354626,126.7677936,37.66100858,241-2-000004,공영,노외,214,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,600,5,100,24,8000,80000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,무궁화로,20-28,고양시 일산동구
KC490PC22N010293,장소,주차장,백석 제1,경기도,고양시,4128510600,백석동,4128555200,백석2동,4.13E+11,경기도 고양시 일산동구 장백로 31-12,10449,다사371603,126.7875174,37.64058987,241-2-000006,공영,노외,244,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,600,5,100,24,8000,80000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,장백로,12월 31일,고양시 일산동구
KC490PC22N010294,장소,주차장,중산 제1,,,,,,,,,,다사363651,126.7781062,37.68360395,241-2-000008,공영,노외,9,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,,,고양시 일산동구
KC490PC22N010295,장소,주차장,풍동 제1,,,,,,,,,,다사382639,126.799679,37.673166,241-2-000010,공영,노외,57,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,,,고양시 일산동구
KC490PC22N010296,장소,주차장,풍동 제3,경기도,고양시,4128510700,풍동,4128554000,풍산동,4.13E+11,경기도 고양시 일산동구 숲속마을로 14-7,10305,다사383633,126.8009699,37.66756619,241-2-000012,공영,노외,58,2,미시행,평일,9:00,22:00,0:00,0:00,0:00,0:00,유료,30,500,5,100,24,6000,60000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,숲속마을로,07월 14일,고양시 일산동구
KC490PC22N010297,장소,주차장,중산 제3,,,,,,,,,,다사372651,126.788759,37.683644,241-2-000014,공영,노외,32,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,,,고양시 일산동구
KC490PC22N010298,장소,주차장,정발산 임시,,,,,,,,,,다사360632,126.7744189,37.666679,241-2-000016,공영,노외,25,3,미시행,평일,8:00,20:00,0:00,0:00,0:00,0:00,유료,30,200,5,50,24,3000,60000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,,,고양시 일산동구
KC490PC22N010299,장소,주차장,마두 임시,,,,,,,,,,다사370625,126.786227,37.660338,241-2-000018,공영,노외,24,3,미시행,평일,8:00,20:00,0:00,0:00,0:00,0:00,유료,30,200,5,50,24,3000,60000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,,,고양시 일산동구
KC490PC22N010300,장소,주차장,호수공원 부설 1,경기도,고양시,4128510400,장항동,4128559000,장항2동,4.13E+11,경기도 고양시 일산동구 호수로 595,10400,다사355618,126.7687814,37.65384593,241-3-000002,공영,부설,240,3,미시행,평일+토요일+공휴일,9:00,22:00,9:00,22:00,9:00,22:00,유료,30,300,5,50,13,,,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,호수로,595,고양시 일산동구
KC490PC22N010310,장소,주차장,노상 5권역,경기도,고양시 일산동구,4128510600,백석동,4128555100,백석1동,4.13E+11,경기도 고양시 일산동구 강석로 2,10446,다사372607,126.7888172,37.64410964,241-1-000001,공영,노상,100,1,미시행,평일,9:00,21:00,0:00,0:00,0:00,0:00,유료,5,150,5,150,,,,신용카드+현금,2시간 초과시 요금 2배 할증,경기도 고양도시관리공사,031-925-9930,2022-11-20,3940000,경기도 고양시,20221120,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221120,경기도,고양시,경기도,고양시,일산동구,강석로,2,고양시 일산동구
